,DESTINATION,KEYWORDS,ORIGIN
30401,ORD,snack,SFO
30402,EWR,check,LIM
30403,EWR,agent,LIM
30404,EWR,lima,LIM
30405,EWR,couldnt,LIM
30406,EWR,find,LIM
30407,EWR,approval,LIM
30408,EWR,service,LIM
30409,EWR,dog,LIM
30410,EWR,gave,LIM
30411,EWR,hard,LIM
30412,EWR,time,LIM
30413,EWR,though,LIM
30414,EWR,explained,LIM
30415,EWR,look,LIM
30416,EWR,reservation,LIM
30417,EWR,details,LIM
30418,EWR,need,LIM
30419,EWR,trained,LIM
30420,EWR,seems,LIM
30421,EWR,lack,LIM
30422,EWR,knowledge,LIM
30423,EWR,sleeping,PHX
30424,EWR,economy,PHX
30425,EWR,plus,PHX
30426,EWR,seat,PHX
30427,EWR,flight,PHX
30428,EWR,attendant,PHX
30429,EWR,upgraded,PHX
30430,EWR,first,PHX
30431,EWR,class,PHX
30432,EWR,made,PHX
30433,EWR,bags,PHX
30434,EWR,stuff,PHX
30435,EWR,vacate,PHX
30436,EWR,seat,PHX
30437,EWR,moving,PHX
30438,EWR,seat,PHX
30439,EWR,came,PHX
30440,EWR,back,PHX
30441,EWR,mistake,PHX
30442,EWR,someone,PHX
30443,EWR,else,PHX
30444,EWR,upgrade,PHX
30445,EWR,queue,PHX
30446,EWR,upgrade,PHX
30447,EWR,reasons,PHX
30448,EWR,believe,PHX
30449,EWR,mean,PHX
30450,EWR,flight,PHX
30451,EWR,attendant,PHX
30452,EWR,made,PHX
30453,EWR,back,PHX
30454,EWR,seat,PHX
30455,EWR,embrassing,PHX
30456,EWR,front,PHX
30457,EWR,others,PHX
30458,EWR,moment,PHX
30459,EWR,safe,BOM
30460,EWR,orange,BOM
30461,EWR,juice,BOM
30462,EWR,bottlecan,BOM
30463,EWR,want,BOM
30464,EWR,mumbai,BOM
30465,EWR,water,BOM
30466,EWR,pretty,BOM
30467,EWR,ear,BOM
30468,EWR,problems,BOM
30469,EWR,perhaps,BOM
30470,EWR,offer,BOM
30471,EWR,decongestant,BOM
30472,EWR,person,BOM
30473,EWR,cold,BOM
30474,EWR,allergy,BOM
30475,ORD,hate,LAX
30476,ORD,tsa,LAX
30477,ORD,lady,LAX
30478,ORD,la,LAX
30479,ORD,hella,LAX
30480,ORD,rude,LAX
30481,ORD,lady,LAX
30482,ORD,chicago,LAX
30483,ORD,food,LAX
30484,ORD,backpack,LAX
30485,ORD,asked,LAX
30486,ORD,la,LAX
30487,ORD,la,LAX
30488,ORD,clapped,LAX
30489,ORD,back,LAX
30490,ORD,isnt,LAX
30491,ORD,tsa,LAX
30492,ORD,federal,LAX
30493,ORD,agency,LAX
30494,ORD,meaning,LAX
30495,ORD,rules,LAX
30496,ORD,apply,LAX
30497,ORD,everywhere,LAX
30498,ORD,anyway,LAX
30499,ORD,hate,LAX
30500,ORD,give,LAX
30501,ORD,airlines,LAX
30502,ORD,flying,LAX
30503,ORD,rep,LAX
30504,ORD,flight,LAX
30505,ORD,810,LAX
30506,ORD,baggage,LNK
30507,ORD,orlando,LNK
30508,ORD,delivery,LNK
30509,ORD,service,LNK
30510,ORD,messed,LNK
30511,ORD,mad,LNK
30512,ORD,baggage,LNK
30513,ORD,service,LNK
30514,ORD,going,LNK
30515,ORD,lincoln,LNK
30516,ORD,back,LNK
30517,ORD,home,LNK
30518,ORD,know,LNK
30519,ORD,follows,LNK
30520,ORD,business,LNK
30521,ORD,rules,LNK
30522,ORD,pay,LNK
30523,ORD,roughly,LNK
30524,ORD,hundred,LNK
30525,ORD,dollars,LNK
30526,ORD,reschedule,LNK
30527,ORD,flight,LNK
30528,ORD,army,LNK
30529,ORD,soldier,LNK
30530,ORD,flight,LNK
30531,ORD,first,LNK
30532,ORD,trip,LNK
30533,ORD,see,LNK
30534,ORD,wife,LNK
30535,ORD,nine,LNK
30536,ORD,month,LNK
30537,ORD,deployment,LNK
30538,ORD,flight,LNK
30539,ORD,back,LNK
30540,ORD,states,LNK
30541,ORD,delayed,LNK
30542,ORD,48,LNK
30543,ORD,hrs,LNK
30544,ORD,weather,LNK
30545,ORD,causing,LNK
30546,ORD,miss,LNK
30547,ORD,originally,LNK
30548,ORD,scheduled,LNK
30549,ORD,flight,LNK
30550,ORD,friday,LNK
30551,ORD,12jan,LNK
30552,ORD,called,LNK
30553,ORD,reschedule,LNK
30554,ORD,explain,LNK
30555,ORD,situation,LNK
30556,ORD,customer,LNK
30557,ORD,service,LNK
30558,ORD,unable,LNK
30559,ORD,give,LNK
30560,ORD,assistance,LNK
30561,ORD,waive,LNK
30562,ORD,rescheduling,LNK
30563,ORD,fee,LNK
30564,ORD,needless,LNK
30565,ORD,say,LNK
30566,ORD,unimpressed,LNK
30567,ORD,customer,LNK
30568,ORD,service,LNK
30569,ORD,willingness,LNK
30570,ORD,extra,LNK
30571,ORD,mile,LNK
30572,ORD,qafter,LNK
30573,ORD,dragged,LNK
30574,ORD,guy,LNK
30575,ORD,introduced,LNK
30576,ORD,basic,LNK
30577,ORD,economy,LNK
30578,ORD,nonsense,LNK
30579,ORD,unwilling,LNK
30580,ORD,compromise,LNK
30581,ORD,miraculously,LNK
30582,ORD,youre,LNK
30583,ORD,business,LNK
30584,EWR,uncomfortable,DEN
30585,EWR,flight,DEN
30586,EWR,sand,DEN
30587,EWR,annoying,DEN
30588,EWR,book,DEN
30589,EWR,carry,DEN
30590,ORD,really,CMI
30591,ORD,nobodys,CMI
30592,ORD,fault,CMI
30593,ORD,every,CMI
30594,ORD,time,CMI
30595,ORD,flown,CMI
30596,ORD,champagne,CMI
30597,ORD,delay,CMI
30598,ORD,nick,CMI
30599,ORD,frustrating,CMI
30600,ORD,traveling,CMI
30601,ORD,almost,CMI
30602,ORD,missed,CMI
30603,ORD,connecting,CMI
30604,ORD,flight,CMI
30605,ORD,chicago,CMI
30606,ORD,tampa,CMI
30607,IAH,downside,EWR
30608,IAH,tv,EWR
30609,IAH,monitors,EWR
30610,IAH,listening,EWR
30611,IAH,pre,EWR
30612,IAH,flight,EWR
30613,IAH,instructions,EWR
30614,EWR,broken,RDU
30615,EWR,seat,RDU
30616,EWR,stay,RDU
30617,EWR,reclining,RDU
30618,EWR,back,RDU
30619,EWR,condition,RDU
30620,EWR,flight,RDU
30621,EWR,delay,RDU
30622,EWR,time,RDU
30623,EWR,flight,RDU
30624,EWR,longer,RDU
30625,EWR,expected,RDU
30626,EWR,pain,RDU
30627,EWR,intense,RDU
30628,SFO,seats,ORD
30629,SFO,narrow,ORD
30630,SFO,caused,ORD
30631,SFO,shoulder,ORD
30632,SFO,pain,ORD
30633,SFO,crammed,ORD
30634,SFO,seat,ORD
30635,EWR,gate,BOS
30636,EWR,checkin,BOS
30637,EWR,awful,BOS
30638,EWR,system,BOS
30639,EWR,work,BOS
30640,EWR,well,BOS
30641,EWR,people,BOS
30642,EWR,denied,BOS
30643,EWR,assess,BOS
30644,EWR,erroneously,BOS
30645,EWR,gate,BOS
30646,EWR,staff,BOS
30647,EWR,scanning,BOS
30648,EWR,site,BOS
30649,EWR,counter,BOS
30650,EWR,worse,BOS
30651,EWR,failure,BOS
30652,EWR,new,BOS
30653,EWR,system,BOS
30654,EWR,register,BOS
30655,EWR,airplane,BOS
30656,EWR,major,BOS
30657,EWR,safety,BOS
30658,EWR,security,BOS
30659,EWR,issue,BOS
30660,EWR,gate,BOS
30661,EWR,staff,BOS
30662,EWR,come,BOS
30663,EWR,delaying,BOS
30664,EWR,departure,BOS
30665,EWR,see,BOS
30666,EWR,half,BOS
30667,EWR,dozen,BOS
30668,EWR,pax,BOS
30669,EWR,planethey,BOS
30670,IAD,switched,EWR
30671,IAD,gates,EWR
30672,IAD,caused,EWR
30673,IAD,confusion,EWR
30674,IAD,gate,EWR
30675,IAD,team,EWR
30676,IAD,distracted,EWR
30677,IAD,booking,EWR
30678,IAD,people,EWR
30679,IAD,seemed,EWR
30680,IAD,neglected,EWR
30681,IAD,flight,EWR
30682,IAD,gate,EWR
30683,IAD,switch,EWR
30684,IAD,pumping,EWR
30685,IAD,fuel,EWR
30686,IAD,initially,EWR
30687,IAD,seems,EWR
30688,IAD,organizational,EWR
30689,IAD,screw,EWR
30690,IAD,20,EWR
30691,IAD,min,EWR
30692,IAD,delay,EWR
30693,IAD,overweight,EWR
30694,IAD,required,EWR
30695,IAD,deplane,EWR
30696,IAD,pilot,EWR
30697,IAD,recalculate,EWR
30698,IAD,weight,EWR
30699,IAD,seemed,EWR
30700,IAD,less,EWR
30701,IAD,irgamized,EWR
30702,IAD,extraordinarily,EWR
30703,IAD,uncomfortable,EWR
30704,IAD,overhead,EWR
30705,IAD,space,EWR
30706,IAD,backpack,EWR
30707,IAD,tote,EWR
30708,IAD,bag,EWR
30709,IAD,meant,EWR
30710,IAD,leg,EWR
30711,IAD,room,EWR
30712,IAD,items,EWR
30713,IAD,seat,EWR
30714,ATL,basic,EWR
30715,ATL,economy,EWR
30716,ATL,option,EWR
30717,ATL,experience,EWR
30718,ATL,ever,EWR
30719,ATL,wit,EWR
30720,ATL,forced,EWR
30721,ATL,check,EWR
30722,ATL,bag,EWR
30723,ATL,made,EWR
30724,ATL,feel,EWR
30725,ATL,though,EWR
30726,ATL,third,EWR
30727,ATL,rank,EWR
30728,ATL,passenger,EWR
30729,ATL,gate,EWR
30730,ATL,staff,EWR
30731,ATL,rude,EWR
30732,ATL,flown,EWR
30733,ATL,several,EWR
30734,ATL,years,EWR
30735,ATL,credit,EWR
30736,ATL,card,EWR
30737,ATL,chase,EWR
30738,ATL,howeve,EWR
30739,ATL,experience,EWR
30740,ATL,cancel,EWR
30741,ATL,card,EWR
30742,ATL,strictly,EWR
30743,ATL,delta,EWR
30744,ATL,american,EWR
30745,ATL,throughly,EWR
30746,ATL,disgusted,EWR
30747,ATL,treat,EWR
30748,ATL,passengers,EWR
30749,ORD,premier,DTW
30750,ORD,check,DTW
30751,ORD,mess,DTW
30752,ORD,self,DTW
30753,ORD,check,DTW
30754,ORD,bags,DTW
30755,ORD,agent,DTW
30756,ORD,working,DTW
30757,ORD,first,DTW
30758,ORD,class,DTW
30759,ORD,check,DTW
30760,ORD,excellent,DTW
30761,ORD,overwhelmed,DTW
30762,ORD,flight,DTW
30763,ORD,attendant,DTW
30764,ORD,rude,DTW
30765,ORD,offered,DTW
30766,ORD,predeparture,DTW
30767,ORD,drink,DTW
30768,ORD,others,DTW
30769,ORD,offer,DTW
30770,ORD,snacks,DTW
30771,ORD,flight,DTW
30772,ORD,drinks,DTW
30773,ORD,greet,DTW
30774,ORD,say,DTW
30775,ORD,thank,DTW
30776,ORD,flight,DTW
30777,ORD,attendant,TPA
30778,ORD,long,TPA
30779,ORD,white,TPA
30780,ORD,hair,TPA
30781,ORD,older,TPA
30782,ORD,glasses,TPA
30783,ORD,harassing,TPA
30784,ORD,whole,TPA
30785,ORD,morning,TPA
30786,ORD,lady,TPA
30787,ORD,checkingnus,TPA
30788,ORD,couldnt,TPA
30789,ORD,bag,TPA
30790,ORD,board,TPA
30791,ORD,lady,TPA
30792,ORD,nice,TPA
30793,ORD,informed,TPA
30794,ORD,long,TPA
30795,ORD,fit,TPA
30796,ORD,seat,TPA
30797,ORD,boarding,TPA
30798,ORD,area,TPA
30799,ORD,comes,TPA
30800,ORD,lady,TPA
30801,ORD,asking,TPA
30802,ORD,names,TPA
30803,ORD,u,TPA
30804,ORD,checked,TPA
30805,ORD,bag,TPA
30806,ORD,time,TPA
30807,ORD,happy,TPA
30808,ORD,left,TPA
30809,ORD,20,TPA
30810,ORD,came,TPA
30811,ORD,back,TPA
30812,ORD,asked,TPA
30813,ORD,see,TPA
30814,ORD,tickets,TPA
30815,ORD,problems,TPA
30816,ORD,flying,TPA
30817,ORD,life,TPA
30818,ORD,talk,TPA
30819,ORD,husband,TPA
30820,ORD,mad,TPA
30821,ORD,time,TPA
30822,ORD,took,TPA
30823,ORD,headache,TPA
30824,ORD,think,TPA
30825,ORD,really,TPA
30826,ORD,talk,TPA
30827,ORD,harassing,TPA
30828,ORD,customers,TPA
30829,ORD,nothing,TPA
30830,ORD,wrong,TPA
30831,ORD,except,TPA
30832,ORD,booking,TPA
30833,ORD,point,TPA
30834,ORD,uneventful,TPA
30835,CUN,people,EWR
30836,CUN,check,EWR
30837,CUN,unpleasant,EWR
30838,CUN,deal,EWR
30839,CUN,dont,EWR
30840,CUN,see,EWR
30841,CUN,point,EWR
30842,CUN,online,EWR
30843,CUN,check,EWR
30844,CUN,need,EWR
30845,CUN,kiosk,EWR
30846,CUN,check,EWR
30847,CUN,directed,EWR
30848,CUN,kiosk,EWR
30849,CUN,luggage,EWR
30850,CUN,tags,EWR
30851,CUN,stood,EWR
30852,CUN,line,EWR
30853,CUN,reason,EWR
30854,CUN,kiosk,EWR
30855,CUN,inadequate,EWR
30856,CUN,number,EWR
30857,CUN,kiosks,EWR
30858,CUN,available,EWR
30859,CUN,number,EWR
30860,CUN,people,EWR
30861,CUN,checking,EWR
30862,CUN,lady,EWR
30863,CUN,kiosk,EWR
30864,CUN,helpful,EWR
30865,CUN,courteous,EWR
30866,CUN,name,EWR
30867,CUN,passengers,EWR
30868,CUN,confused,EWR
30869,CUN,process,EWR
30870,EWR,direct,SJC
30871,EWR,tv,SJC
30872,EWR,pay,SJC
30873,EWR,personal,SJC
30874,EWR,device,SJC
30875,EWR,entertainment,SJC
30876,EWR,idea,SJC
30877,EWR,5,SJC
30878,EWR,flight,SJC
30879,ORD,completely,SEA
30880,ORD,understand,SEA
30881,ORD,thin,SEA
30882,ORD,margin,SEA
30883,ORD,profit,SEA
30884,ORD,size,SEA
30885,ORD,space,SEA
30886,ORD,seats,SEA
30887,ORD,horrible,SEA
30888,ORD,left,SEA
30889,ORD,sore,SEA
30890,ORD,hurting,SEA
30891,ORD,flight,SEA
30892,ORD,size,SEA
30893,ORD,leg,SEA
30894,ORD,room,SEA
30895,ORD,space,SEA
30896,ORD,reflect,SEA
30897,ORD,average,SEA
30898,ORD,american,SEA
30899,ORD,adults,SEA
30900,YYZ,flight,ORD
30901,YYZ,attendants,ORD
30902,YYZ,board,ORD
30903,YYZ,extremely,ORD
30904,YYZ,rude,ORD
30905,YYZ,saw,ORD
30906,YYZ,treat,ORD
30907,YYZ,passengers,ORD
30908,YYZ,around,ORD
30909,YYZ,rudely,ORD
30910,YYZ,well,ORD
30911,YYZ,unfortunately,ORD
30912,YYZ,name,ORD
30913,YYZ,older,ORD
30914,YYZ,white,ORD
30915,YYZ,female,ORD
30916,YYZ,flight,ORD
30917,YYZ,attendant,ORD
30918,YYZ,working,ORD
30919,YYZ,economy,ORD
30920,YYZ,cabin,ORD
30921,YYZ,want,ORD
30922,YYZ,anything,ORD
30923,YYZ,service,ORD
30924,YYZ,gentleman,ORD
30925,YYZ,ask,ORD
30926,YYZ,coffee,ORD
30927,YYZ,yelled,ORD
30928,YYZ,needed,ORD
30929,YYZ,tray,ORD
30930,YYZ,instructed,ORD
30931,YYZ,sit,ORD
30932,YYZ,stop,ORD
30933,YYZ,filling,ORD
30934,YYZ,customs,ORD
30935,YYZ,form,ORD
30936,YYZ,finish,ORD
30937,YYZ,done,ORD
30938,YYZ,servicing,ORD
30939,YYZ,completely,ORD
30940,YYZ,unprofessional,ORD
30941,YYZ,guy,ORD
30942,YYZ,sitting,ORD
30943,YYZ,felt,ORD
30944,YYZ,colleague,ORD
30945,YYZ,sitting,ORD
30946,YYZ,back,ORD
30947,YYZ,flight,ORD
30948,YYZ,rude,ORD
30949,YYZ,well,ORD
30950,ORD,truly,RIC
30951,ORD,flight,RIC
30952,ORD,attendant,RIC
30953,ORD,experience,RIC
30954,ORD,first,RIC
30955,ORD,flight,RIC
30956,ORD,attendant,RIC
30957,ORD,rude,RIC
30958,ORD,customers,RIC
30959,ORD,rolled,RIC
30960,ORD,eyes,RIC
30961,ORD,customers,RIC
30962,ORD,going,RIC
30963,ORD,bathroom,RIC
30964,ORD,clear,RIC
30965,ORD,everyone,RIC
30966,ORD,miserable,RIC
30967,ORD,unhappy,RIC
30968,ORD,snappy,RIC
30969,ORD,responses,RIC
30970,ORD,angry,RIC
30971,ORD,demeanor,RIC
30972,ORD,maybe,RIC
30973,ORD,seen,RIC
30974,ORD,anything,RIC
30975,ORD,flight,RIC
30976,ORD,attendant,RIC
30977,ORD,often,RIC
30978,ORD,item,RIC
30979,ORD,carryon,RIC
30980,ORD,bag,RIC
30981,ORD,stored,RIC
30982,ORD,stolen,RIC
30983,ORD,prof,RIC
30984,ORD,stolen,RIC
30985,ORD,volunteers,IAD
30986,ORD,moving,IAD
30987,ORD,flight,IAD
30988,ORD,overbooking,IAD
30989,ORD,waited,IAD
30990,ORD,planned,IAD
30991,ORD,problem,IAD
30992,ORD,sent,IAD
30993,ORD,pieces,IAD
30994,ORD,luggage,IAD
30995,ORD,flight,IAD
30996,ORD,difficult,IAD
30997,ORD,job,IAD
30998,ORD,destination,IAD
30999,ORD,figuring,IAD
31000,ORD,luggage,IAD
31001,ORD,lesson,IAD
31002,ORD,dont,IAD
31003,ORD,volunteer,IAD
31004,ORD,overbooking,IAD
31005,EWR,58,SAN
31006,EWR,yr,SAN
31007,EWR,old,SAN
31008,EWR,woman,SAN
31009,EWR,53,SAN
31010,EWR,seats,SAN
31011,EWR,uncomfortable,SAN
31012,EWR,cramped,SAN
31013,EWR,economy,SAN
31014,EWR,sometimes,SAN
31015,EWR,first,SAN
31016,EWR,class,SAN
31017,EWR,checking,JAX
31018,EWR,kiosk,JAX
31019,EWR,received,JAX
31020,EWR,printed,JAX
31021,EWR,something,JAX
31022,EWR,flight,JAX
31023,EWR,information,JAX
31024,EWR,noted,JAX
31025,EWR,check,JAX
31026,EWR,restricted,JAX
31027,EWR,gate,JAX
31028,EWR,therefore,JAX
31029,EWR,proceeded,JAX
31030,EWR,security,JAX
31031,EWR,check,JAX
31032,EWR,instructed,JAX
31033,EWR,back,JAX
31034,EWR,check,JAX
31035,EWR,desk,JAX
31036,EWR,obtain,JAX
31037,EWR,boarding,JAX
31038,EWR,pass,JAX
31039,EWR,went,JAX
31040,EWR,back,JAX
31041,EWR,security,JAX
31042,EWR,check,JAX
31043,EWR,barely,JAX
31044,EWR,making,JAX
31045,EWR,flight,JAX
31046,EWR,understand,JAX
31047,EWR,purchased,JAX
31048,EWR,basic,JAX
31049,EWR,economy,JAX
31050,EWR,ticket,JAX
31051,EWR,unclear,JAX
31052,EWR,proceed,JAX
31053,EWR,kiosk,JAX
31054,EWR,instructed,JAX
31055,EWR,see,JAX
31056,EWR,representative,JAX
31057,EWR,instead,JAX
31058,EWR,check,JAX
31059,EWR,restricted,JAX
31060,EWR,gate,JAX
31061,EWR,lot,JAX
31062,EWR,avoided,JAX
31063,EWR,otherwise,JAX
31064,EWR,experience,JAX
31065,ORD,dissatisfied,STL
31066,ORD,charged,STL
31067,ORD,check,STL
31068,ORD,bags,STL
31069,ORD,international,STL
31070,ORD,flight,STL
31071,ORD,check,STL
31072,ORD,representative,STL
31073,ORD,rude,STL
31074,ORD,wife,STL
31075,ORD,expressed,STL
31076,ORD,displeasure,STL
31077,ORD,baggage,STL
31078,ORD,fee,STL
31079,ORD,international,STL
31080,ORD,travel,STL
31081,CLE,crj700s,ORD
31082,CLE,awful,ORD
31083,CLE,yes,ORD
31084,CLE,2,ORD
31085,CLE,cabin,ORD
31086,CLE,better,ORD
31087,CLE,145,ORD
31088,CLE,200,ORD
31089,CLE,lack,ORD
31090,CLE,usable,ORD
31091,CLE,head,ORD
31092,CLE,bins,ORD
31093,CLE,closets,ORD
31094,CLE,forward,ORD
31095,CLE,lav,ORD
31096,CLE,frustrating,ORD
31097,DEN,leg,ORD
31098,DEN,fine,ORD
31099,DEN,home,ORD
31100,DEN,denver,ORD
31101,DEN,chicago,ORD
31102,DEN,flight,ORD
31103,DEN,234,ORD
31104,DEN,jan,ORD
31105,DEN,16,ORD
31106,DEN,room,ORD
31107,DEN,overhead,ORD
31108,DEN,bins,ORD
31109,DEN,roller,ORD
31110,DEN,board,ORD
31111,DEN,suitcases,ORD
31112,DEN,saw,ORD
31113,DEN,room,ORD
31114,DEN,bins,ORD
31115,DEN,luggage,ORD
31116,DEN,baggage,ORD
31117,DEN,claim,ORD
31118,DEN,took,ORD
31119,DEN,long,ORD
31120,DEN,time,ORD
31121,DEN,paid,ORD
31122,DEN,extra,ORD
31123,DEN,money,ORD
31124,DEN,able,ORD
31125,DEN,bring,ORD
31126,DEN,roller,ORD
31127,DEN,board,ORD
31128,DEN,frustrating,ORD
31129,DEN,able,ORD
31130,DEN,bring,ORD
31131,DEN,board,ORD
31132,SJO,seeing,ORD
31133,SJO,5,ORD
31134,SJO,international,ORD
31135,SJO,flight,ORD
31136,SJO,overlapped,ORD
31137,SJO,breakfast,ORD
31138,SJO,lunch,ORD
31139,SJO,disappointed,ORD
31140,SJO,meals,ORD
31141,SJO,included,ORD
31142,DEN,lounge,EWR
31143,DEN,ewr,EWR
31144,DEN,disregard,EWR
31145,DEN,popup,EWR
31146,DEN,lounge,EWR
31147,DEN,early,EWR
31148,DEN,morning,EWR
31149,DEN,food,EWR
31150,DEN,except,EWR
31151,DEN,yogurt,EWR
31152,DEN,granola,EWR
31153,CUN,seat,ORD
31154,CUN,size,ORD
31155,CUN,flight,ORD
31156,CUN,extra,ORD
31157,CUN,leg,ORD
31158,CUN,room,ORD
31159,CUN,seats,ORD
31160,CUN,ridiculously,ORD
31161,CUN,narrow,ORD
31162,CUN,seriously,ORD
31163,CUN,think,ORD
31164,CUN,miserable,ORD
31165,CUN,want,ORD
31166,CUN,people,ORD
31167,BOS,made,ORD
31168,BOS,planes,ORD
31169,BOS,far,ORD
31170,BOS,cramped,ORD
31171,BOS,bulk,ORD
31172,BOS,head,ORD
31173,BOS,seat,ORD
31174,BOS,aisle,ORD
31175,BOS,narrow,ORD
31176,BOS,bathroom,ORD
31177,BOS,right,ORD
31178,BOS,awful,ORD
31179,BOS,airlines,ORD
31180,BOS,room,ORD
31181,BOS,avoid,ORD
31182,PUJ,baggage,EWR
31183,PUJ,claim,EWR
31184,PUJ,disaster,EWR
31185,PUJ,yes,EWR
31186,PUJ,paying,EWR
31187,PUJ,bags,EWR
31188,PUJ,bag,EWR
31189,PUJ,tickets,EWR
31190,PUJ,wouldnt,EWR
31191,PUJ,scan,EWR
31192,PUJ,personnel,EWR
31193,PUJ,tried,EWR
31194,PUJ,help,EWR
31195,PUJ,experienced,EWR
31196,PUJ,daughter,EWR
31197,PUJ,anxiety,EWR
31198,PUJ,needs,EWR
31199,PUJ,sit,EWR
31200,PUJ,sine,EWR
31201,PUJ,separate,EWR
31202,PUJ,seats,EWR
31203,PUJ,checking,EWR
31204,PUJ,night,EWR
31205,PUJ,planned,EWR
31206,PUJ,airport,EWR
31207,PUJ,early,EWR
31208,PUJ,see,EWR
31209,PUJ,check,EWR
31210,PUJ,agent,EWR
31211,PUJ,baggage,EWR
31212,PUJ,question,EWR
31213,PUJ,daughters,EWR
31214,PUJ,getting,EWR
31215,PUJ,upset,EWR
31216,PUJ,agents,EWR
31217,PUJ,advised,EWR
31218,PUJ,things,EWR
31219,PUJ,carryon,EWR
31220,PUJ,case,EWR
31221,PUJ,happened,EWR
31222,PUJ,delayed,EWR
31223,PUJ,45,EWR
31224,PUJ,getting,EWR
31225,PUJ,check,EWR
31226,PUJ,seated,EWR
31227,PUJ,daughter,EWR
31228,PUJ,agent,EWR
31229,PUJ,handling,EWR
31230,PUJ,bags,EWR
31231,PUJ,communicative,EWR
31232,PUJ,reassuring,EWR
31233,PUJ,going,EWR
31234,PUJ,someone,EWR
31235,PUJ,walked,EWR
31236,PUJ,bag,EWR
31237,PUJ,handlers,EWR
31238,PUJ,know,EWR
31239,PUJ,create,EWR
31240,PUJ,manual,EWR
31241,PUJ,ticket,EWR
31242,PUJ,bag,EWR
31243,PUJ,upon,EWR
31244,PUJ,getting,EWR
31245,PUJ,asked,EWR
31246,PUJ,connect,EWR
31247,PUJ,wifi,EWR
31248,PUJ,flight,EWR
31249,PUJ,attendant,EWR
31250,PUJ,download,EWR
31251,PUJ,app,EWR
31252,PUJ,loading,EWR
31253,PUJ,able,EWR
31254,PUJ,wifi,EWR
31255,PUJ,anxious,EWR
31256,PUJ,daughter,EWR
31257,PUJ,sure,EWR
31258,PUJ,luggage,EWR
31259,PUJ,making,EWR
31260,PUJ,trip,EWR
31261,PUJ,watch,EWR
31262,PUJ,movies,EWR
31263,PUJ,mind,EWR
31264,PUJ,4,EWR
31265,PUJ,12,EWR
31266,PUJ,hours,EWR
31267,PUJ,flight,EWR
31268,PUJ,attendant,EWR
31269,PUJ,normally,EWR
31270,PUJ,announcement,EWR
31271,PUJ,board,EWR
31272,PUJ,think,EWR
31273,PUJ,least,EWR
31274,PUJ,signs,EWR
31275,PUJ,delay,EWR
31276,PUJ,baggage,EWR
31277,PUJ,caused,EWR
31278,PUJ,able,EWR
31279,PUJ,breakfast,EWR
31280,PUJ,agents,EWR
31281,PUJ,needed,EWR
31282,PUJ,going,EWR
31283,PUJ,handle,EWR
31284,PUJ,bag,EWR
31285,PUJ,figured,EWR
31286,PUJ,order,EWR
31287,PUJ,breakfast,EWR
31288,PUJ,seated,EWR
31289,PUJ,back,EWR
31290,PUJ,since,EWR
31291,PUJ,attendance,EWR
31292,PUJ,started,EWR
31293,PUJ,upfront,EWR
31294,PUJ,time,EWR
31295,PUJ,reach,EWR
31296,PUJ,half,EWR
31297,PUJ,breakfast,EWR
31298,PUJ,breakfast,EWR
31299,PUJ,wifi,EWR
31300,PUJ,problem,EWR
31301,PUJ,bags,EWR
31302,PUJ,think,EWR
31303,PUJ,easily,EWR
31304,PUJ,adjusted,EWR
31305,PUJ,thought,EWR
31306,PUJ,find,EWR
31307,PUJ,personnel,EWR
31308,PUJ,except,EWR
31309,PUJ,flight,EWR
31310,PUJ,attendants,EWR
31311,PUJ,personable,EWR
31312,PUJ,bathrooms,EWR
31313,PUJ,filthy,EWR
31314,PUJ,wifi,EWR
31315,PUJ,working,EWR
31316,PUJ,entire,EWR
31317,PUJ,flight,EWR
31318,PUJ,disappointed,EWR
31319,EWR,flight,IAH
31320,EWR,uncomfortable,IAH
31321,EWR,person,IAH
31322,EWR,middle,IAH
31323,EWR,seat,IAH
31324,EWR,forced,IAH
31325,EWR,purchase,IAH
31326,EWR,2,IAH
31327,EWR,seats,IAH
31328,EWR,body,IAH
31329,EWR,spilled,IAH
31330,EWR,seat,IAH
31331,EWR,sit,IAH
31332,EWR,hands,IAH
31333,EWR,lap,IAH
31334,EWR,without,IAH
31335,EWR,touched,IAH
31336,EWR,customers,IAH
31337,EWR,arms,IAH
31338,CMH,fights,ORD
31339,CMH,late,ORD
31340,CMH,ways,ORD
31341,CMH,weather,ORD
31342,CMH,related,ORD
31343,CMH,equipment,ORD
31344,CMH,problems,ORD
31345,CMH,missed,ORD
31346,CMH,wedding,ORD
31347,CMH,trying,ORD
31348,CMH,attend,ORD
31349,CMH,check,ORD
31350,CMH,joke,ORD
31351,CMH,confirm,ORD
31352,CMH,bags,ORD
31353,CMH,bags,ORD
31354,CMH,lengthy,ORD
31355,CMH,lines,ORD
31356,CMH,try,ORD
31357,CMH,wave,ORD
31358,CMH,employee,ORD
31359,CMH,explanations,ORD
31360,CMH,delays,ORD
31361,CMH,overall,ORD
31362,CMH,experience,ORD
31363,CMH,hadnt,ORD
31364,CMH,flown,ORD
31365,CMH,dont,ORD
31366,CMH,plan,ORD
31367,CMH,extent,ORD
31368,CMH,help,ORD
31369,CMH,pay,ORD
31370,CMH,airline,ORD
31371,SDF,waiting,ORD
31372,SDF,5,ORD
31373,SDF,hours,ORD
31374,SDF,updating,ORD
31375,SDF,situation,ORD
31376,SDF,substituted,ORD
31377,SDF,alerted,ORD
